layer,neuron,max_corr,mean_corr,min_corr,max_baseline,min_baseline,mean_baseline,w_in_norm,input_bias,w_out_norm,in_out_sim,l2_penalty,mean,var,skew,kurt,vocab_mean,vocab_var,vocab_skew,vocab_kurt,sparsity,excess_corr
2,1921,0.8213,0.7513,0.667,0.1248,0.1113,0.1182333333333333,1.020508,-0.6611347,0.57865536,0.38215944,1.3762786037207295,-1.7034279,0.73820126,0.6630782,5.6390533,0.0012477592,0.0012351451,0.053210966,2.9730275,0.0314201,0.6330666666666667
2,1933,0.673,0.6597333333333334,0.6475,0.1561,0.144,0.1515,0.9290724,-0.5600506,0.6233534,0.26319787,1.25174498573332,-1.5973951,0.7522253,1.0482242,5.6593676,-0.0028444119,0.0015963328,-0.025266934,2.873821,0.05000725,0.5082333333333334
2,2053,0.9346,0.879,0.825,0.2141,0.1849,0.2003,1.0848433,-0.5646912,0.83553696,0.39790714,1.8750069970809315,-1.9967422,0.7992883,1.4047129,10.411284,-0.00085956766,0.0015350354,0.10613154,3.0362916,0.018985095,0.6787
2,2067,0.785,0.6414666666666666,0.5044,0.1247,0.09875,0.1077266666666666,1.1613834,-0.6227907,0.7497946,0.17998347,1.9110033439847205,-2.2052495,1.0366218,0.31250113,4.542907,-0.0025892698,0.001310405,0.13277885,3.0369873,0.021938559,0.53374
2,2547,0.7295,0.6432333333333333,0.5747,0.1476,0.1235,0.1356666666666666,0.88986474,-0.62083364,0.57499766,0.2783245,1.122481564500743,-1.2096388,0.7562958,0.3435316,3.9107678,-0.0006899499,0.0011840725,0.0014258972,3.0148528,0.09575484,0.5075666666666667
2,2644,0.932,0.911,0.899,0.2211,0.1865,0.1980666666666666,1.1605896,-0.60997987,0.58228076,0.2863754,1.6860191030943377,-1.6520954,1.0162498,1.5692135,8.772309,0.0005189784,0.0013540534,-0.030357618,3.083536,0.044093907,0.7129333333333334
2,2744,0.76,0.7374666666666667,0.7124,0.1884,0.1671,0.178,1.0740757,-0.45034048,0.7542093,0.15155125,1.7224702775369802,-1.5915405,0.8786123,-0.22197118,4.4127393,-0.0039887605,0.0015233944,0.49388862,3.891192,0.03929396,0.5594666666666668
2,2812,0.809,0.7795333333333333,0.742,0.2328,0.2198,0.2259,1.1501951,-0.8556268,0.60257614,0.18049958,1.6860467725613093,-2.3817456,2.0045812,1.0485448,5.2712655,0.00044924358,0.0012760985,0.048030425,3.022276,0.059592243,0.5536333333333333
2,3069,0.86,0.749,0.564,0.1938,0.1838,0.1891,1.086483,-0.8285855,0.78235096,0.13359582,1.792518333901922,-2.1603582,1.3367804,0.82636434,5.2473702,0.0011279602,0.0012218725,0.040915728,2.9261081,0.040571127,0.5599000000000001
3,526,0.7847,0.7641666666666667,0.7285,0.1895,0.174,0.1821333333333333,1.0864315,-0.082768396,0.71862173,0.2030091,1.696750595020443,-1.88735,1.33326,-0.6013573,3.5984945,0.0012891757,0.0015724939,-0.03638653,2.7674994,0.02188762,0.5820333333333334
3,1798,0.7363,0.7082333333333333,0.657,0.1185,0.0928,0.1022666666666666,1.2019441,-0.06178537,0.8423994,0.439441,2.15430636864517,-1.7489733,0.88903177,0.50032336,5.0809393,-0.0015019855,0.0015930956,-0.06549258,2.925306,0.038557734,0.6059666666666667
3,2342,0.7324,0.6694666666666667,0.63,0.08777,0.0816,0.08459,1.1130087,-0.19965665,0.7963808,0.13159676,1.87301074488433,-2.0199504,1.0660105,0.0967872,3.8670685,0.0014438479,0.0014324754,0.0076893773,2.9667044,0.028591225,0.5848766666666667
3,2418,0.77,0.7306666666666667,0.695,0.11304,0.107,0.1090333333333333,1.0838006,-0.36049703,0.97635376,0.3740435,2.127890405226497,-2.1906474,0.84350955,0.51095676,5.131476,-0.00067535636,0.0012426465,0.067443065,2.9599662,0.01872114,0.6216333333333334
